日期,药品类型,销售额
2020-07-10,中成药,3153.58
2014-11-29,西药,1611.44
2015-07-25,西药,2391.24
2015-03-13,中成药,3576.0
2015-12-21,中成药,1807.41
2019-07-01,西药,2039.31
2019-10-17,西药,3225.86
2021-06-20,西药,1869.81
2022-11-27,中成药,1339.06
2022-08-12,西药,2557.74
2018-10-13,中成药,4523.89
2020-11-01,中成药,2366.56
2017-02-12,中成药,3974.38
2022-04-03,中成药,3879.99
2023-10-09,西药,3505.04
2018-03-28,西药,3689.84
2016-08-20,中成药,4176.79
2023-11-28,西药,4475.2
2014-07-02,中成药,4765.86
2015-11-07,西药,3314.7
2018-05-09,中成药,4256.5
2021-05-11,西药,4176.06
2015-03-10,中成药,1620.96
2018-07-31,中成药,2895.68
2019-11-21,西药,4758.27
2023-06-10,西药,4584.94
2018-11-02,西药,2197.53
2017-05-09,西药,2369.79
2015-08-16,西药,4748.91
2022-01-05,西药,4455.16
2014-05-11,中成药,3460.03
2022-03-03,中成药,4631.04
2022-02-26,中成药,2235.67
2020-10-27,西药,4356.4
2015-08-22,中成药,4893.96
2022-04-03,西药,1404.66
2022-10-25,西药,3118.13
2021-09-12,中成药,4282.03
2017-01-09,西药,4643.08
2015-02-21,西药,1705.55
2015-01-20,西药,4285.03
2015-09-19,中成药,1469.23
2017-12-31,中成药,2301.18
2016-01-05,西药,4129.54
2020-10-25,中成药,1003.77
2015-03-26,中成药,1052.01
2022-05-18,中成药,2060.19
2017-04-23,西药,1155.98
2019-07-14,西药,2157.76
2020-05-27,中成药,1188.79
2017-12-31,西药,3850.49
2017-11-05,西药,3873.32
2017-01-29,西药,1459.73
2018-10-03,西药,3798.56
2023-01-15,西药,4228.43
2021-01-30,西药,1137.73
2021-09-13,中成药,1195.07
2023-04-21,中成药,2869.55
2022-04-06,西药,1942.73
2017-05-14,西药,2607.12
2017-03-23,西药,1482.23
2014-08-03,西药,1468.27
2018-01-23,中成药,3908.23
2022-01-30,西药,2503.28
2022-04-30,中成药,2509.39
2021-06-23,西药,1966.64
2022-09-08,西药,1292.34
2023-01-06,中成药,3676.62
2015-01-15,西药,4154.39
2022-04-24,中成药,4797.12
2023-08-25,西药,1081.36
2019-11-21,中成药,1322.46
2018-02-13,中成药,3696.08
2022-10-14,西药,4661.66
2019-02-19,中成药,4582.25
2015-11-28,中成药,1679.03
2019-12-15,中成药,4303.73
2019-04-05,西药,1130.64
2021-03-13,西药,3198.87
2020-02-28,中成药,2045.33
2020-01-07,西药,4368.66
2017-12-22,西药,2666.26
2023-02-05,西药,2642.39
2019-06-21,中成药,2970.14
2020-09-01,中成药,2528.49
2018-02-14,中成药,3195.43
2018-07-28,西药,3616.53
2021-10-06,中成药,4403.41
2014-11-07,中成药,1738.08
2016-04-08,中成药,3215.21
2017-08-07,中成药,2975.26
2018-12-30,中成药,3387.64
2021-12-31,西药,1066.69
2023-11-20,西药,1978.86
2016-09-26,西药,2128.75
2020-07-13,中成药,1027.93
2016-04-23,中成药,4691.03
2019-04-25,西药,3925.95
2014-10-18,西药,4920.13
2019-10-09,西药,4280.27
2015-04-05,中成药,4054.42
2020-11-13,中成药,1165.99
2018-07-20,中成药,4066.06
2016-05-11,西药,1404.18
2014-11-08,中成药,2481.89
2022-02-02,中成药,1881.88
2022-07-17,中成药,4467.29
2018-09-29,西药,3820.56
2017-09-14,西药,4228.62
2016-12-21,西药,1278.56
2020-06-25,西药,1476.56
2018-12-08,中成药,1874.84
2022-11-12,中成药,3855.83
2023-04-25,中成药,1877.56
2021-11-04,中成药,1667.39
2019-10-08,西药,1934.96
2021-02-08,西药,3803.23
2014-07-08,中成药,4379.5
2018-09-27,中成药,2101.15
2023-02-24,中成药,4457.61
2015-02-17,西药,4679.42
2014-12-19,中成药,1253.5
2019-06-30,中成药,3788.65
2017-08-20,西药,2666.02
2015-12-02,中成药,1668.17
2022-07-27,中成药,4345.17
2022-01-22,西药,4667.02
2022-07-03,西药,1493.27
2017-09-17,西药,3071.84
2018-09-18,中成药,1846.54
2017-05-15,中成药,4975.39
2014-04-15,中成药,1020.25
2017-03-14,西药,2476.21
2014-08-12,中成药,4944.0
2018-03-14,中成药,1060.44
2014-11-06,西药,3993.04
2015-08-06,中成药,1643.04
2019-05-09,西药,2300.84
2020-04-10,中成药,4127.56
2017-08-12,西药,3810.16
2022-12-16,中成药,4869.31
2022-12-12,西药,2001.43
2016-08-25,中成药,3705.87
2015-02-08,中成药,4737.47
2020-06-05,中成药,2762.66
2015-03-11,西药,4784.46
2017-11-03,中成药,3085.84
2023-12-24,中成药,4793.7
2017-09-13,中成药,1502.2
2018-06-08,西药,3227.51
2014-08-19,西药,3596.84
2020-05-19,西药,3417.25
2015-01-12,西药,2339.62
2020-09-02,西药,1949.93
2019-02-27,中成药,3384.33
2022-04-16,西药,2971.93
2023-03-20,中成药,2838.53
2020-12-26,西药,2329.71
2019-08-27,西药,1004.45
2015-06-09,西药,1085.08
2014-08-26,西药,4971.86
2022-10-19,西药,4067.4
2023-09-16,西药,4692.89
2019-12-21,中成药,1238.35
2014-03-27,西药,1066.35
2015-01-30,西药,4789.13
2017-03-01,西药,4496.89
2016-07-17,中成药,4020.17
2021-03-19,中成药,4431.43
2015-03-31,中成药,2037.69
2021-11-02,西药,3573.72
2015-07-07,中成药,4979.63
2017-02-20,西药,3066.29
2020-09-13,西药,1322.32
2016-07-09,西药,2728.31
2018-08-22,中成药,1155.92
2015-01-14,西药,3133.84
2019-08-23,西药,3101.88
2015-04-19,西药,4600.07
2015-08-24,西药,1098.35
2020-07-31,中成药,1311.43
2014-02-25,西药,1644.89
2015-10-06,中成药,1351.47
2016-04-30,西药,2729.99
2020-10-16,西药,1816.26
2014-01-29,中成药,1353.97
2015-01-01,中成药,1657.06
2015-05-05,中成药,2985.46
2021-05-26,中成药,2392.21
2022-04-29,中成药,2789.21
2014-11-21,西药,2993.77
2018-11-13,中成药,1576.32
2014-02-24,西药,1307.92
2023-06-04,西药,2861.95
2021-09-25,中成药,3502.6
2021-03-27,西药,3838.69
2019-12-23,中成药,1907.09
2015-12-06,中成药,3341.42
2019-01-08,中成药,4356.72
2018-05-28,中成药,1661.14
2020-08-03,西药,3047.12
2017-01-09,中成药,2168.87
2018-08-21,中成药,1973.59
2014-09-10,中成药,3738.92
2022-07-23,西药,1695.91
2019-01-01,西药,1682.83
2020-05-09,西药,2251.68
2017-04-23,中成药,2536.83
2020-03-27,西药,3258.36
2016-03-18,中成药,2332.01
2016-10-13,西药,4888.02
2015-06-25,西药,1357.64
2020-02-25,中成药,3269.56
2021-06-16,中成药,2391.29
2021-04-10,西药,4848.23
2017-12-16,西药,3774.47
2017-03-29,中成药,1492.01
2015-08-01,西药,4010.87
2022-05-10,中成药,2276.9
2019-06-22,中成药,2337.6
2015-10-11,中成药,1669.93
2019-01-14,西药,2568.37
2020-11-30,西药,4220.7
2020-12-18,中成药,4074.99
2022-01-19,中成药,1817.03
2019-04-04,西药,3735.47
2019-08-16,中成药,4861.21
2016-03-15,西药,3160.05
2022-08-14,中成药,4472.39
2014-04-19,中成药,2301.6
2017-01-15,中成药,3814.74
2021-12-02,中成药,1067.65
2023-01-20,中成药,1991.25
2020-06-11,西药,1782.85
2018-08-08,中成药,4184.97
2020-05-02,西药,3002.32
2023-05-21,西药,2308.03
2017-03-30,中成药,2372.67
2019-03-18,中成药,2038.68
2014-10-17,西药,2032.98
2018-01-01,中成药,4267.12
2019-02-18,西药,4538.35
2022-09-03,中成药,1972.5
2016-12-22,中成药,1699.53
2022-08-01,中成药,2212.26
2017-02-22,西药,1146.89
2023-10-12,西药,2059.27
2020-08-12,中成药,4185.76
2015-01-17,西药,3975.79
2017-12-22,中成药,1000.05
2023-04-29,西药,1208.29
2014-11-19,中成药,1479.05
2014-10-26,西药,1689.28
2020-09-22,中成药,3138.24
2016-03-12,西药,2419.99
2018-11-26,中成药,2932.72
2023-02-26,西药,2406.84
2022-10-13,中成药,1796.63
2017-12-27,西药,4867.38
2018-08-03,西药,2699.4
2017-04-10,中成药,2498.21
2017-12-09,西药,1818.72
2018-11-03,西药,1518.72
2018-12-04,中成药,1919.31
2017-04-14,中成药,3583.29
2016-03-21,西药,1240.57
2015-08-25,中成药,1088.49
2016-01-02,中成药,1426.37
2021-11-01,中成药,4182.31
2021-09-05,中成药,2796.15
2017-05-23,西药,4162.04
2014-08-30,中成药,2818.16
2020-03-29,中成药,4726.96
2017-02-15,西药,1182.59
2014-09-17,西药,1601.67
2023-01-13,西药,3326.36
2019-08-30,西药,1064.97
2022-04-27,西药,3176.43
2020-05-24,中成药,2451.93
2018-07-07,西药,1296.42
2015-07-18,中成药,1347.95
2019-05-24,西药,2672.58
2016-08-23,西药,3245.94
2019-05-04,西药,4378.66
2023-11-02,中成药,1912.4
2019-04-16,中成药,2493.83
2016-04-14,西药,4269.8
2020-07-02,西药,4209.61
2020-12-14,中成药,2933.99
2015-04-15,中成药,1471.0
2015-10-10,西药,1800.6
2016-11-02,中成药,1819.53
2019-05-04,中成药,3161.19
2022-04-18,中成药,4387.14
2020-12-09,中成药,4682.14
2021-10-22,西药,2009.29
2018-07-15,中成药,3835.06
2014-08-28,西药,3092.39
2016-03-09,中成药,2096.64
2017-10-20,中成药,1175.6
2021-12-16,西药,2125.91
2019-10-01,西药,3468.42
2022-01-04,中成药,1650.04
2022-11-07,西药,1221.44
2017-05-28,西药,4454.19
2016-07-12,中成药,1486.01
2023-06-11,中成药,4226.83
2014-05-21,西药,2351.98
2021-09-26,西药,3700.92
2016-12-29,西药,4064.26
2014-11-20,西药,3716.41
2015-10-17,中成药,2357.8
2018-12-12,西药,4190.93
2014-02-08,西药,1296.18
2021-04-14,西药,2116.03
2015-12-30,西药,3706.05
2021-04-19,西药,2265.83
2019-01-29,西药,4853.44
2016-10-31,中成药,1658.83
2023-06-26,西药,3596.62
2015-09-04,西药,4774.46
2021-01-05,中成药,1224.9
2015-03-18,西药,1416.43
2014-09-29,西药,3686.8
2014-10-11,西药,2749.9
2014-10-31,中成药,1825.33
2014-07-28,西药,2314.66
2018-11-10,西药,3253.63
2017-01-26,西药,4981.75
2022-10-10,西药,4762.76
2022-01-23,中成药,4203.27
2018-10-02,中成药,1076.58
2021-08-06,中成药,2029.92
2023-06-20,中成药,2167.47
2020-02-21,西药,3969.09
2015-01-06,西药,2205.51
2014-07-07,西药,2275.9
2016-09-15,西药,2718.63
2017-07-25,西药,2270.35
2016-10-28,西药,2836.96
2016-12-08,中成药,2884.67
2020-02-07,西药,1559.95
2016-12-16,中成药,3604.59
2020-01-24,西药,4190.06
2015-05-11,中成药,4197.66
2022-12-31,西药,4525.03
2017-02-17,中成药,4886.13
2014-12-24,中成药,2395.47
2020-05-22,中成药,1421.61
2018-07-19,西药,1265.85
2019-05-12,中成药,4862.99
2022-10-14,中成药,2542.21
2023-01-24,中成药,1452.92
2018-08-30,中成药,3992.74
2014-09-13,中成药,3453.66
2023-05-01,中成药,2908.59
2014-03-20,中成药,3688.54
2022-11-16,西药,1040.19
2015-06-10,西药,3115.75
2014-01-02,中成药,3927.98
2015-02-24,西药,3529.06
2020-04-29,西药,4058.6
2014-10-06,西药,1115.13
2019-06-02,西药,2678.51
2020-08-16,西药,2095.95
2020-09-10,西药,3760.19
2021-03-22,西药,1909.93
2016-03-25,西药,2801.48
2020-08-17,中成药,4822.6
2016-05-27,西药,4206.15
2015-07-26,中成药,3712.06
2018-09-28,西药,3397.21
2019-06-29,西药,2567.64
2019-02-08,中成药,1651.16
2021-06-01,中成药,2413.89
2016-06-19,西药,3950.03
2020-07-06,中成药,1039.64
2018-04-01,西药,2736.08
2022-03-28,中成药,1529.88
2014-09-23,中成药,4251.6
2016-02-10,中成药,3836.19
2022-10-30,中成药,1254.41
2016-03-28,西药,1938.57
2016-08-17,西药,2650.49
2017-10-08,西药,2380.77
2020-05-05,中成药,4209.58
2014-03-04,中成药,1911.74
2018-09-10,西药,3498.46
2016-07-09,中成药,2488.67
2014-05-03,中成药,1061.83
2016-09-01,西药,2736.08
2014-07-06,中成药,1377.77
2018-05-07,中成药,1281.97
2017-04-21,中成药,2942.36
2017-03-28,西药,1174.96
2018-06-07,西药,4839.45
2019-08-24,中成药,3791.33
2023-04-15,中成药,3012.53
2017-04-04,西药,4193.52
2021-09-16,中成药,4026.59
2015-10-29,中成药,1913.82
2015-09-12,西药,1742.1
2017-12-09,中成药,2990.16
2015-02-28,西药,4987.5
2017-04-03,西药,4155.94
2015-06-23,西药,3718.59
2018-05-07,西药,1742.59
2016-08-09,西药,1141.25
2016-05-24,西药,1548.44
2022-07-08,中成药,4193.81
2019-12-08,西药,1218.26
2015-08-15,西药,4728.11
2023-03-04,西药,2178.81
2018-01-03,中成药,4226.77
2018-03-11,中成药,2189.16
2019-04-14,西药,4334.58
2023-07-09,西药,1028.39
2015-07-05,西药,4876.41
2016-03-17,西药,2297.34
2023-06-17,中成药,4405.96
2023-05-04,西药,3081.29
2018-06-24,中成药,2013.09
2022-10-02,中成药,4000.64
2021-08-13,中成药,2054.21
2019-04-24,西药,1925.52
2022-12-22,西药,3852.06
2016-12-26,中成药,2221.24
2016-10-27,西药,3050.01
2016-12-03,西药,4561.03
2023-02-23,中成药,3621.74
2023-12-20,西药,1214.31
2014-10-08,西药,1851.86
2020-06-13,中成药,2675.88
2022-11-10,西药,4295.59
2019-04-07,西药,3625.64
2016-09-08,西药,2535.33
2021-12-29,西药,3520.07
2018-05-02,中成药,1224.7
2022-01-06,西药,4049.44
2018-06-29,西药,1733.77
2019-01-22,中成药,2380.33
2022-01-21,西药,2943.54
2019-11-08,西药,3326.95
2015-10-02,西药,2995.55
2019-11-30,西药,3065.13
2022-04-10,中成药,2710.17
2017-01-08,西药,4433.37
2016-02-15,西药,3406.45
2019-12-19,中成药,1881.95
2014-04-03,西药,3639.94
2015-03-08,西药,2763.05
2023-11-26,中成药,1184.28
2017-03-24,中成药,4609.81
2019-07-25,中成药,4061.45
2021-07-21,中成药,4231.83
2017-08-25,西药,2181.21
2016-04-06,中成药,2052.45
2022-05-26,西药,1409.33
2015-12-09,西药,4746.42
2015-02-12,中成药,4479.59
2023-01-14,中成药,3133.92
2022-08-14,西药,4525.0
2016-12-17,西药,4365.79
2021-05-10,中成药,2727.23
2022-02-07,中成药,2141.62
2019-12-04,西药,4930.09
2014-10-20,中成药,3533.6
2023-02-17,西药,1521.27
2015-03-05,西药,2888.27
2017-12-05,中成药,2129.98
2020-07-27,西药,3539.63
2023-07-22,西药,1155.25
2016-03-08,中成药,3897.36
2021-08-19,中成药,3589.37
2022-08-29,中成药,1325.9
2016-03-21,中成药,2860.82
2023-08-04,中成药,2402.57
2020-07-14,中成药,1939.02
2014-07-22,中成药,2280.2
2015-04-06,西药,2949.72
2023-06-29,西药,1515.02
2020-10-28,中成药,3202.64
2021-09-18,中成药,1736.99
2017-01-07,西药,4672.31
2016-02-18,中成药,3443.92
2019-11-29,西药,1161.14
2020-05-16,中成药,2533.59
2015-05-06,西药,4083.65
2017-05-13,中成药,2776.17
2022-10-12,西药,2584.22
2014-11-12,西药,4580.83
2019-01-17,西药,3263.13
2023-01-28,中成药,3223.48
2017-03-11,西药,1238.1
2019-07-28,中成药,3695.36
2018-06-10,西药,3785.72
2017-12-20,中成药,2700.91
2017-11-05,中成药,2907.6
2023-02-14,西药,3985.81
2020-01-20,中成药,1393.7
2020-11-18,西药,1211.31
2017-06-30,中成药,4232.94
2014-08-18,西药,1475.27
2015-07-24,中成药,2922.35
2016-04-12,西药,4405.7
2022-12-11,中成药,4704.77
2019-04-03,西药,1474.58
2017-07-15,中成药,3012.34
2021-12-07,西药,4180.44
2015-05-09,西药,2739.31
2014-12-29,中成药,3297.89
2015-06-03,中成药,2359.5
2021-12-01,西药,1429.8
2016-11-11,中成药,4102.45
2020-05-31,西药,2572.49
2018-04-21,中成药,3337.8
2023-10-11,西药,1530.3
2023-04-04,西药,1639.0
2023-07-08,西药,2895.09
2020-03-21,西药,2133.14
2018-10-30,西药,4037.17
2016-06-14,西药,3949.74
2023-09-16,中成药,1363.74
2019-11-18,西药,2185.3
2014-10-29,中成药,1708.04
2019-08-17,中成药,4561.54
2015-03-30,中成药,4269.77
2018-06-18,西药,4582.7
2021-07-07,中成药,3438.73
2019-02-11,西药,2883.84
2020-11-25,中成药,4048.85
2016-12-20,中成药,3704.71
2015-02-14,中成药,1219.05
2018-06-26,西药,4285.55
2017-03-12,西药,3746.36
2016-05-30,中成药,2817.51
2020-10-21,西药,4591.82
2023-07-03,西药,4468.61
2018-01-12,西药,1410.06
2023-07-07,西药,1080.49
2020-10-08,中成药,4175.74
2019-05-19,中成药,3752.18
2023-04-11,中成药,2719.33
2014-09-12,中成药,4799.2
2023-07-21,中成药,3994.69
2021-07-06,中成药,1900.64
2022-08-31,西药,1210.84
2020-10-20,西药,2708.42
2014-02-28,中成药,4214.69
2022-11-30,西药,4131.39
2015-09-29,西药,1158.48
2023-05-18,中成药,3396.04
2016-11-19,西药,4624.57
2023-11-03,西药,2519.7
2019-03-20,西药,1211.06
2023-12-31,中成药,2098.82
2014-12-18,西药,1537.66
2016-03-24,中成药,1803.73
2015-05-02,中成药,3930.29
2022-05-11,西药,1714.08
2023-01-31,中成药,3557.5
2020-11-29,中成药,2337.77
2017-02-14,中成药,2017.57
2015-11-17,西药,1723.91
2023-05-31,西药,2738.71
2020-08-14,中成药,3188.18
2015-05-05,西药,3387.37
2019-03-25,西药,2909.4
2017-06-05,中成药,3294.12
2018-12-31,中成药,4077.8
2018-11-04,中成药,2025.85
2021-02-09,西药,4717.61
2015-08-13,西药,3165.07
2015-05-25,中成药,4661.95
2018-01-17,西药,3778.38
2014-06-26,中成药,3634.77
2017-03-17,西药,2419.09
2018-08-13,西药,3381.21
2017-04-15,中成药,2362.42
2020-05-12,中成药,3710.89
2014-02-20,中成药,1125.72
2018-02-23,西药,3529.13
2021-04-21,西药,4778.83
2022-11-27,西药,4230.5
2016-11-03,西药,4482.31
2015-04-20,西药,3389.65
2020-02-27,中成药,2952.71
2015-04-01,中成药,3361.18
2018-02-04,西药,4200.01
2020-11-06,中成药,4418.19
2022-08-24,西药,4733.65
2016-10-30,西药,2034.48
2016-07-25,中成药,3023.41
2018-06-02,西药,2417.09
2019-07-17,西药,3256.93
2022-07-05,中成药,4091.36
2014-06-10,西药,3858.38
2015-10-30,中成药,4899.17
2014-03-29,中成药,3580.69
2023-07-18,西药,3406.75
2016-02-21,西药,2099.22
2021-03-07,西药,3328.28
2016-11-12,西药,3093.32
2023-02-21,西药,2012.8
2020-05-04,中成药,1479.81
2020-09-05,中成药,2450.01
2020-04-27,西药,4501.95
2019-12-20,西药,1739.35
2021-09-09,西药,1972.72
2015-04-20,中成药,4495.56
2021-06-17,西药,1502.57
2017-03-07,中成药,3431.62
2018-11-05,中成药,3695.98
2015-06-14,中成药,2919.5
2021-02-27,中成药,1606.97
2019-04-09,西药,1273.8
2017-06-14,西药,1537.74
2016-08-13,中成药,2222.42
2016-08-11,西药,2471.76
2018-10-26,西药,1843.17
2023-07-16,西药,2448.73
2014-05-07,中成药,4404.55
2016-06-27,中成药,2181.78
2021-01-25,西药,2874.23
2019-01-20,西药,3098.94
2016-05-10,西药,1485.54
2021-12-20,中成药,4371.78
2022-09-09,西药,4920.02
2021-06-02,中成药,2964.08
2021-11-30,中成药,3609.12
2017-08-02,西药,2253.39
2021-01-04,中成药,2272.16
2016-05-17,中成药,1522.84
2016-07-08,西药,1898.46
2021-05-29,西药,2093.9
2021-03-04,西药,2473.0
2014-02-18,西药,2710.16
2016-01-03,中成药,4997.65
2017-06-06,中成药,1801.9
2021-01-10,中成药,1398.32
2022-02-17,西药,2125.14
2018-05-06,中成药,1637.97
2015-01-17,中成药,1993.96
2014-02-14,西药,2888.86
2014-02-25,中成药,2159.01
2017-05-06,中成药,4047.61
2022-09-29,中成药,3229.01
2022-01-23,西药,2804.52
2017-10-09,中成药,4669.94
2018-05-19,西药,2570.92
2021-10-07,西药,2256.65
2020-09-15,中成药,1359.04
2019-08-01,西药,2103.69
2021-03-08,西药,4457.47
2017-09-24,西药,2211.66
2018-08-02,西药,1966.0
2021-05-13,中成药,4239.91
2016-12-15,中成药,2801.4
2014-05-03,西药,4713.27
2020-12-06,西药,2311.54
2017-02-13,中成药,3536.42
2022-02-19,西药,4517.57
2023-09-06,中成药,2460.19
2014-02-17,西药,2975.18
2023-09-15,中成药,2239.39
2017-07-29,西药,1015.28
2016-08-11,中成药,4832.29
2017-11-10,中成药,1036.15
2014-04-20,西药,4396.89
2022-10-24,中成药,3210.82
2019-09-09,西药,1051.59
2020-02-19,中成药,1645.83
2017-09-28,西药,4831.16
2019-12-24,中成药,1320.42
2023-03-28,中成药,3716.69
2017-05-13,西药,3504.94
2017-06-20,西药,1057.26
2020-03-28,西药,3716.27
2023-08-20,中成药,2059.87
2022-07-18,西药,1379.4
2023-10-15,西药,3471.25
2021-10-01,中成药,1736.41
2018-04-09,中成药,1993.51
2021-07-29,中成药,3766.57
2014-11-26,西药,3283.11
2021-11-19,西药,2241.48
2020-07-23,西药,4813.61
2019-10-02,中成药,4399.84
2021-08-08,中成药,4771.93
2020-02-26,中成药,3940.1
2014-06-09,西药,2000.97
2015-09-13,中成药,4474.49
2017-04-02,西药,2101.52
2018-07-27,西药,4034.86
2021-08-02,中成药,1426.85
2015-09-01,中成药,1329.52
2017-01-11,中成药,1072.03
2014-06-15,中成药,2423.89
2016-06-12,中成药,3546.68
2015-02-11,中成药,1498.65
2016-09-16,中成药,4490.92
2018-04-08,中成药,3954.89
2018-07-24,西药,3969.01
2014-11-03,西药,1327.04
2015-10-04,中成药,3238.59
2014-12-28,中成药,1265.99
2022-06-29,西药,3601.02
2023-09-22,中成药,4836.1
2022-07-25,西药,3199.51
2017-11-25,西药,2434.31
2014-07-23,中成药,2556.81
2016-11-21,中成药,1562.85
2022-08-16,西药,2246.05
2023-08-04,西药,2507.24
2021-09-29,中成药,3704.78
2017-08-22,西药,3629.41
2020-06-02,西药,4903.12
2020-07-09,西药,1994.42
2017-02-03,西药,2738.38
2018-09-29,中成药,1717.42
2017-06-04,中成药,4310.08
2019-05-15,西药,2600.85
2018-08-13,中成药,1874.86
2016-05-16,西药,2704.33
2019-12-09,西药,4609.61
2014-09-14,西药,4464.26
2022-12-16,西药,2074.4
2020-12-17,西药,3019.65
2022-05-07,中成药,1209.12
2023-11-19,西药,4649.02
2016-10-09,中成药,2675.17
2018-02-18,中成药,1273.41
2017-09-08,中成药,1039.7
2019-06-02,中成药,4705.86
2023-12-03,中成药,3674.19
2022-08-27,中成药,3472.41
2022-02-09,西药,3592.12
2016-09-23,中成药,3440.9
2022-01-06,中成药,2627.09
2023-09-28,中成药,3068.47
2014-06-04,中成药,4180.74
2017-08-25,中成药,3431.01
